timestamp,event_type,details
1766573943.907,module_execution,module=controller
1766573943.907,message_sent,"topic=safe_action, sender=shield"
1766573943.907,module_execution,module=shield
1766573943.907,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.908,module_execution,module=thermostat_env
1766573943.908,message_sent,"topic=raw_temp, sender=sensor"
1766573943.908,module_execution,module=sensor
1766573943.908,message_sent,"topic=state, sender=estimator"
1766573943.908,module_execution,module=estimator
1766573943.908,message_sent,"topic=raw_action, sender=controller"
1766573943.908,module_execution,module=controller
1766573943.908,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766573943.908,message_sent,"topic=safe_action, sender=shield"
1766573943.908,module_execution,module=shield
1766573943.908,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.908,module_execution,module=thermostat_env
1766573943.908,message_sent,"topic=raw_temp, sender=sensor"
1766573943.908,module_execution,module=sensor
1766573943.908,message_sent,"topic=state, sender=estimator"
1766573943.908,module_execution,module=estimator
1766573943.908,message_sent,"topic=raw_action, sender=controller"
1766573943.908,module_execution,module=controller
1766573943.908,message_sent,"topic=safe_action, sender=shield"
1766573943.908,module_execution,module=shield
1766573943.908,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.908,module_execution,module=thermostat_env
1766573943.908,message_sent,"topic=raw_temp, sender=sensor"
1766573943.908,module_execution,module=sensor
1766573943.908,message_sent,"topic=state, sender=estimator"
1766573943.908,module_execution,module=estimator
1766573943.909,message_sent,"topic=raw_action, sender=controller"
1766573943.909,module_execution,module=controller
1766573943.909,message_sent,"topic=safe_action, sender=shield"
1766573943.909,module_execution,module=shield
1766573943.909,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.909,module_execution,module=thermostat_env
1766573943.909,message_sent,"topic=raw_temp, sender=sensor"
1766573943.909,module_execution,module=sensor
1766573943.909,message_sent,"topic=state, sender=estimator"
1766573943.909,module_execution,module=estimator
1766573943.909,message_sent,"topic=raw_action, sender=controller"
1766573943.909,module_execution,module=controller
1766573943.909,message_sent,"topic=safe_action, sender=shield"
1766573943.909,module_execution,module=shield
1766573943.909,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.909,module_execution,module=thermostat_env
1766573943.909,message_sent,"topic=raw_temp, sender=sensor"
1766573943.909,module_execution,module=sensor
1766573943.909,message_sent,"topic=state, sender=estimator"
1766573943.909,module_execution,module=estimator
1766573943.909,message_sent,"topic=raw_action, sender=controller"
1766573943.909,module_execution,module=controller
1766573943.909,message_sent,"topic=safe_action, sender=shield"
1766573943.909,module_execution,module=shield
1766573943.909,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.909,module_execution,module=thermostat_env
1766573943.909,message_sent,"topic=raw_temp, sender=sensor"
1766573943.909,module_execution,module=sensor
1766573943.910,message_sent,"topic=state, sender=estimator"
1766573943.910,module_execution,module=estimator
1766573943.910,message_sent,"topic=raw_action, sender=controller"
1766573943.910,module_execution,module=controller
1766573943.910,message_sent,"topic=safe_action, sender=shield"
1766573943.910,module_execution,module=shield
1766573943.910,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.910,module_execution,module=thermostat_env
1766573943.910,message_sent,"topic=raw_temp, sender=sensor"
1766573943.910,module_execution,module=sensor
1766573943.910,message_sent,"topic=state, sender=estimator"
1766573943.910,module_execution,module=estimator
1766573943.910,message_sent,"topic=raw_action, sender=controller"
1766573943.910,module_execution,module=controller
1766573943.910,message_sent,"topic=safe_action, sender=shield"
1766573943.910,module_execution,module=shield
1766573943.910,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.910,module_execution,module=thermostat_env
1766573943.910,message_sent,"topic=raw_temp, sender=sensor"
1766573943.910,module_execution,module=sensor
1766573943.910,message_sent,"topic=state, sender=estimator"
1766573943.910,module_execution,module=estimator
1766573943.910,message_sent,"topic=raw_action, sender=controller"
1766573943.910,module_execution,module=controller
1766573943.910,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766573943.910,message_sent,"topic=safe_action, sender=shield"
1766573943.910,module_execution,module=shield
1766573943.910,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.910,module_execution,module=thermostat_env
1766573943.911,message_sent,"topic=raw_temp, sender=sensor"
1766573943.911,module_execution,module=sensor
1766573943.911,message_sent,"topic=state, sender=estimator"
1766573943.911,module_execution,module=estimator
1766573943.911,message_sent,"topic=raw_action, sender=controller"
1766573943.911,module_execution,module=controller
1766573943.911,message_sent,"topic=safe_action, sender=shield"
1766573943.911,module_execution,module=shield
1766573943.911,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.911,module_execution,module=thermostat_env
1766573943.911,message_sent,"topic=raw_temp, sender=sensor"
1766573943.911,module_execution,module=sensor
1766573943.911,message_sent,"topic=state, sender=estimator"
1766573943.911,module_execution,module=estimator
1766573943.911,message_sent,"topic=raw_action, sender=controller"
1766573943.911,module_execution,module=controller
1766573943.911,message_sent,"topic=safe_action, sender=shield"
1766573943.911,module_execution,module=shield
1766573943.911,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.911,module_execution,module=thermostat_env
1766573943.911,message_sent,"topic=raw_temp, sender=sensor"
1766573943.911,module_execution,module=sensor
1766573943.911,message_sent,"topic=state, sender=estimator"
1766573943.911,module_execution,module=estimator
1766573943.911,message_sent,"topic=raw_action, sender=controller"
1766573943.911,module_execution,module=controller
1766573943.911,message_sent,"topic=safe_action, sender=shield"
1766573943.912,module_execution,module=shield
1766573943.912,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.912,module_execution,module=thermostat_env
1766573943.912,message_sent,"topic=raw_temp, sender=sensor"
1766573943.912,module_execution,module=sensor
1766573943.912,message_sent,"topic=state, sender=estimator"
1766573943.912,module_execution,module=estimator
1766573943.912,message_sent,"topic=raw_action, sender=controller"
1766573943.912,module_execution,module=controller
1766573943.912,message_sent,"topic=safe_action, sender=shield"
1766573943.912,module_execution,module=shield
1766573943.912,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.912,module_execution,module=thermostat_env
1766573943.912,message_sent,"topic=raw_temp, sender=sensor"
1766573943.912,module_execution,module=sensor
1766573943.912,message_sent,"topic=state, sender=estimator"
1766573943.912,module_execution,module=estimator
1766573943.912,message_sent,"topic=raw_action, sender=controller"
1766573943.912,module_execution,module=controller
1766573943.912,message_sent,"topic=safe_action, sender=shield"
1766573943.912,module_execution,module=shield
1766573943.912,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.912,module_execution,module=thermostat_env
1766573943.912,message_sent,"topic=raw_temp, sender=sensor"
1766573943.912,module_execution,module=sensor
1766573943.912,message_sent,"topic=state, sender=estimator"
1766573943.912,module_execution,module=estimator
1766573943.912,message_sent,"topic=raw_action, sender=controller"
1766573943.912,module_execution,module=controller
1766573943.913,message_sent,"topic=safe_action, sender=shield"
1766573943.913,module_execution,module=shield
1766573943.913,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.913,module_execution,module=thermostat_env
1766573943.913,message_sent,"topic=raw_temp, sender=sensor"
1766573943.913,module_execution,module=sensor
1766573943.913,message_sent,"topic=state, sender=estimator"
1766573943.913,module_execution,module=estimator
1766573943.913,message_sent,"topic=raw_action, sender=controller"
1766573943.913,module_execution,module=controller
1766573943.913,message_sent,"topic=safe_action, sender=shield"
1766573943.913,module_execution,module=shield
1766573943.913,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.913,module_execution,module=thermostat_env
1766573943.913,message_sent,"topic=raw_temp, sender=sensor"
1766573943.913,module_execution,module=sensor
1766573943.913,message_sent,"topic=state, sender=estimator"
1766573943.913,module_execution,module=estimator
1766573943.913,message_sent,"topic=raw_action, sender=controller"
1766573943.913,module_execution,module=controller
1766573943.913,message_sent,"topic=safe_action, sender=shield"
1766573943.913,module_execution,module=shield
1766573943.913,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.913,module_execution,module=thermostat_env
1766573943.913,message_sent,"topic=raw_temp, sender=sensor"
1766573943.913,module_execution,module=sensor
1766573943.913,message_sent,"topic=state, sender=estimator"
1766573943.913,module_execution,module=estimator
1766573943.913,message_sent,"topic=raw_action, sender=controller"
1766573943.913,module_execution,module=controller
1766573943.913,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766573943.913,message_sent,"topic=safe_action, sender=shield"
1766573943.913,module_execution,module=shield
1766573943.914,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.914,module_execution,module=thermostat_env
1766573943.914,message_sent,"topic=raw_temp, sender=sensor"
1766573943.914,module_execution,module=sensor
1766573943.914,message_sent,"topic=state, sender=estimator"
1766573943.914,module_execution,module=estimator
1766573943.914,message_sent,"topic=raw_action, sender=controller"
1766573943.914,module_execution,module=controller
1766573943.914,message_sent,"topic=safe_action, sender=shield"
1766573943.914,module_execution,module=shield
1766573943.914,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.914,module_execution,module=thermostat_env
1766573943.914,message_sent,"topic=raw_temp, sender=sensor"
1766573943.914,module_execution,module=sensor
1766573943.914,message_sent,"topic=state, sender=estimator"
1766573943.914,module_execution,module=estimator
1766573943.914,message_sent,"topic=raw_action, sender=controller"
1766573943.914,module_execution,module=controller
1766573943.914,message_sent,"topic=safe_action, sender=shield"
1766573943.914,module_execution,module=shield
1766573943.914,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.914,module_execution,module=thermostat_env
1766573943.914,message_sent,"topic=raw_temp, sender=sensor"
1766573943.914,module_execution,module=sensor
1766573943.914,message_sent,"topic=state, sender=estimator"
1766573943.914,module_execution,module=estimator
1766573943.914,message_sent,"topic=raw_action, sender=controller"
1766573943.914,module_execution,module=controller
1766573943.914,message_sent,"topic=safe_action, sender=shield"
1766573943.914,module_execution,module=shield
1766573943.914,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.915,module_execution,module=thermostat_env
1766573943.915,message_sent,"topic=raw_temp, sender=sensor"
1766573943.915,module_execution,module=sensor
1766573943.915,message_sent,"topic=state, sender=estimator"
1766573943.915,module_execution,module=estimator
1766573943.915,message_sent,"topic=raw_action, sender=controller"
1766573943.915,module_execution,module=controller
1766573943.915,message_sent,"topic=safe_action, sender=shield"
1766573943.915,module_execution,module=shield
1766573943.915,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.915,module_execution,module=thermostat_env
1766573943.915,message_sent,"topic=raw_temp, sender=sensor"
1766573943.915,module_execution,module=sensor
1766573943.915,message_sent,"topic=state, sender=estimator"
1766573943.915,module_execution,module=estimator
1766573943.915,message_sent,"topic=raw_action, sender=controller"
1766573943.915,module_execution,module=controller
1766573943.915,message_sent,"topic=safe_action, sender=shield"
1766573943.915,module_execution,module=shield
1766573943.915,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.915,module_execution,module=thermostat_env
1766573943.915,message_sent,"topic=raw_temp, sender=sensor"
1766573943.915,module_execution,module=sensor
1766573943.915,message_sent,"topic=state, sender=estimator"
1766573943.915,module_execution,module=estimator
1766573943.915,message_sent,"topic=raw_action, sender=controller"
1766573943.915,module_execution,module=controller
1766573943.915,message_sent,"topic=safe_action, sender=shield"
1766573943.915,module_execution,module=shield
1766573943.915,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.916,module_execution,module=thermostat_env
1766573943.916,message_sent,"topic=raw_temp, sender=sensor"
1766573943.916,module_execution,module=sensor
1766573943.916,message_sent,"topic=state, sender=estimator"
1766573943.916,module_execution,module=estimator
1766573943.916,message_sent,"topic=raw_action, sender=controller"
1766573943.916,module_execution,module=controller
1766573943.916,message_sent,"topic=safe_action, sender=shield"
1766573943.916,module_execution,module=shield
1766573943.916,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.916,module_execution,module=thermostat_env
1766573943.916,message_sent,"topic=raw_temp, sender=sensor"
1766573943.916,module_execution,module=sensor
1766573943.916,message_sent,"topic=state, sender=estimator"
1766573943.916,module_execution,module=estimator
1766573943.916,message_sent,"topic=raw_action, sender=controller"
1766573943.916,module_execution,module=controller
1766573943.916,message_sent,"topic=safe_action, sender=shield"
1766573943.916,module_execution,module=shield
1766573943.916,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.916,module_execution,module=thermostat_env
1766573943.916,message_sent,"topic=raw_temp, sender=sensor"
1766573943.916,module_execution,module=sensor
1766573943.916,message_sent,"topic=state, sender=estimator"
1766573943.916,module_execution,module=estimator
1766573943.916,message_sent,"topic=raw_action, sender=controller"
1766573943.916,module_execution,module=controller
1766573943.916,message_sent,"topic=safe_action, sender=shield"
1766573943.916,module_execution,module=shield
1766573943.916,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.916,module_execution,module=thermostat_env
1766573943.917,message_sent,"topic=raw_temp, sender=sensor"
1766573943.917,module_execution,module=sensor
1766573943.917,message_sent,"topic=state, sender=estimator"
1766573943.917,module_execution,module=estimator
1766573943.917,message_sent,"topic=raw_action, sender=controller"
1766573943.917,module_execution,module=controller
1766573943.917,message_sent,"topic=safe_action, sender=shield"
1766573943.917,module_execution,module=shield
1766573943.917,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.917,module_execution,module=thermostat_env
1766573943.917,message_sent,"topic=raw_temp, sender=sensor"
1766573943.917,module_execution,module=sensor
1766573943.917,message_sent,"topic=state, sender=estimator"
1766573943.917,module_execution,module=estimator
1766573943.917,message_sent,"topic=raw_action, sender=controller"
1766573943.917,module_execution,module=controller
1766573943.917,message_sent,"topic=safe_action, sender=shield"
1766573943.917,module_execution,module=shield
1766573943.917,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.917,module_execution,module=thermostat_env
1766573943.917,message_sent,"topic=raw_temp, sender=sensor"
1766573943.917,module_execution,module=sensor
1766573943.917,message_sent,"topic=state, sender=estimator"
1766573943.917,module_execution,module=estimator
1766573943.918,message_sent,"topic=raw_action, sender=controller"
1766573943.918,module_execution,module=controller
1766573943.918,message_sent,"topic=safe_action, sender=shield"
1766573943.918,module_execution,module=shield
1766573943.918,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.918,module_execution,module=thermostat_env
1766573943.918,message_sent,"topic=raw_temp, sender=sensor"
1766573943.918,module_execution,module=sensor
1766573943.918,message_sent,"topic=state, sender=estimator"
1766573943.918,module_execution,module=estimator
1766573943.918,message_sent,"topic=raw_action, sender=controller"
1766573943.918,module_execution,module=controller
1766573943.918,message_sent,"topic=safe_action, sender=shield"
1766573943.918,module_execution,module=shield
1766573943.918,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.918,module_execution,module=thermostat_env
1766573943.918,message_sent,"topic=raw_temp, sender=sensor"
1766573943.918,module_execution,module=sensor
1766573943.918,message_sent,"topic=state, sender=estimator"
1766573943.918,module_execution,module=estimator
1766573943.918,message_sent,"topic=raw_action, sender=controller"
1766573943.918,module_execution,module=controller
1766573943.918,message_sent,"topic=safe_action, sender=shield"
1766573943.918,module_execution,module=shield
1766573943.919,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.919,module_execution,module=thermostat_env
1766573943.919,message_sent,"topic=raw_temp, sender=sensor"
1766573943.919,module_execution,module=sensor
1766573943.919,message_sent,"topic=state, sender=estimator"
1766573943.919,module_execution,module=estimator
1766573943.919,message_sent,"topic=raw_action, sender=controller"
1766573943.919,module_execution,module=controller
1766573943.919,message_sent,"topic=safe_action, sender=shield"
1766573943.919,module_execution,module=shield
1766573943.919,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.919,module_execution,module=thermostat_env
1766573943.919,message_sent,"topic=raw_temp, sender=sensor"
1766573943.919,module_execution,module=sensor
1766573943.919,message_sent,"topic=state, sender=estimator"
1766573943.920,module_execution,module=estimator
1766573943.920,message_sent,"topic=raw_action, sender=controller"
1766573943.920,module_execution,module=controller
1766573943.920,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766573943.920,message_sent,"topic=safe_action, sender=shield"
1766573943.920,module_execution,module=shield
1766573943.920,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.920,module_execution,module=thermostat_env
1766573943.920,message_sent,"topic=raw_temp, sender=sensor"
1766573943.920,module_execution,module=sensor
1766573943.920,message_sent,"topic=state, sender=estimator"
1766573943.920,module_execution,module=estimator
1766573943.920,message_sent,"topic=raw_action, sender=controller"
1766573943.920,module_execution,module=controller
1766573943.920,message_sent,"topic=safe_action, sender=shield"
1766573943.920,module_execution,module=shield
1766573943.920,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.920,module_execution,module=thermostat_env
1766573943.920,message_sent,"topic=raw_temp, sender=sensor"
1766573943.921,module_execution,module=sensor
1766573943.921,message_sent,"topic=state, sender=estimator"
1766573943.921,module_execution,module=estimator
1766573943.921,message_sent,"topic=raw_action, sender=controller"
1766573943.921,module_execution,module=controller
1766573943.921,message_sent,"topic=safe_action, sender=shield"
1766573943.921,module_execution,module=shield
1766573943.921,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.921,module_execution,module=thermostat_env
1766573943.921,message_sent,"topic=raw_temp, sender=sensor"
1766573943.921,module_execution,module=sensor
1766573943.921,message_sent,"topic=state, sender=estimator"
1766573943.921,module_execution,module=estimator
1766573943.921,message_sent,"topic=raw_action, sender=controller"
1766573943.921,module_execution,module=controller
1766573943.921,message_sent,"topic=safe_action, sender=shield"
1766573943.921,module_execution,module=shield
1766573943.921,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.921,module_execution,module=thermostat_env
1766573943.921,message_sent,"topic=raw_temp, sender=sensor"
1766573943.921,module_execution,module=sensor
1766573943.921,message_sent,"topic=state, sender=estimator"
1766573943.921,module_execution,module=estimator
1766573943.921,message_sent,"topic=raw_action, sender=controller"
1766573943.921,module_execution,module=controller
1766573943.921,message_sent,"topic=safe_action, sender=shield"
1766573943.921,module_execution,module=shield
1766573943.921,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.921,module_execution,module=thermostat_env
1766573943.921,message_sent,"topic=raw_temp, sender=sensor"
1766573943.922,module_execution,module=sensor
1766573943.922,message_sent,"topic=state, sender=estimator"
1766573943.922,module_execution,module=estimator
1766573943.922,message_sent,"topic=raw_action, sender=controller"
1766573943.922,module_execution,module=controller
1766573943.922,message_sent,"topic=safe_action, sender=shield"
1766573943.922,module_execution,module=shield
1766573943.922,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.922,module_execution,module=thermostat_env
1766573943.922,message_sent,"topic=raw_temp, sender=sensor"
1766573943.922,module_execution,module=sensor
1766573943.922,message_sent,"topic=state, sender=estimator"
1766573943.922,module_execution,module=estimator
1766573943.922,message_sent,"topic=raw_action, sender=controller"
1766573943.922,module_execution,module=controller
1766573943.922,message_sent,"topic=safe_action, sender=shield"
1766573943.922,module_execution,module=shield
1766573943.922,message_sent,"topic=true_temp, sender=thermostat_env"
1766573943.922,module_execution,module=thermostat_env
1766573943.922,message_sent,"topic=raw_temp, sender=sensor"
1766573943.922,module_execution,module=sensor
