timestamp,event_type,details
1766577184.663,message_sent,"topic=safe_action, sender=shield"
1766577184.663,module_execution,module=shield
1766577184.663,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.663,module_execution,module=thermostat_env
1766577184.663,message_sent,"topic=raw_temp, sender=sensor"
1766577184.663,module_execution,module=sensor
1766577184.663,message_sent,"topic=state, sender=estimator"
1766577184.663,module_execution,module=estimator
1766577184.663,message_sent,"topic=raw_action, sender=controller"
1766577184.663,module_execution,module=controller
1766577184.663,message_sent,"topic=safe_action, sender=shield"
1766577184.663,module_execution,module=shield
1766577184.663,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.663,module_execution,module=thermostat_env
1766577184.663,message_sent,"topic=raw_temp, sender=sensor"
1766577184.663,module_execution,module=sensor
1766577184.663,message_sent,"topic=state, sender=estimator"
1766577184.663,module_execution,module=estimator
1766577184.663,message_sent,"topic=raw_action, sender=controller"
1766577184.663,module_execution,module=controller
1766577184.663,message_sent,"topic=safe_action, sender=shield"
1766577184.663,module_execution,module=shield
1766577184.663,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.663,module_execution,module=thermostat_env
1766577184.663,message_sent,"topic=raw_temp, sender=sensor"
1766577184.663,module_execution,module=sensor
1766577184.664,message_sent,"topic=state, sender=estimator"
1766577184.664,module_execution,module=estimator
1766577184.664,message_sent,"topic=raw_action, sender=controller"
1766577184.664,module_execution,module=controller
1766577184.664,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766577184.664,message_sent,"topic=safe_action, sender=shield"
1766577184.664,module_execution,module=shield
1766577184.664,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.664,module_execution,module=thermostat_env
1766577184.664,message_sent,"topic=raw_temp, sender=sensor"
1766577184.664,module_execution,module=sensor
1766577184.664,message_sent,"topic=state, sender=estimator"
1766577184.664,module_execution,module=estimator
1766577184.664,message_sent,"topic=raw_action, sender=controller"
1766577184.664,module_execution,module=controller
1766577184.664,message_sent,"topic=safe_action, sender=shield"
1766577184.664,module_execution,module=shield
1766577184.664,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.664,module_execution,module=thermostat_env
1766577184.664,message_sent,"topic=raw_temp, sender=sensor"
1766577184.664,module_execution,module=sensor
1766577184.664,message_sent,"topic=state, sender=estimator"
1766577184.664,module_execution,module=estimator
1766577184.664,message_sent,"topic=raw_action, sender=controller"
1766577184.664,module_execution,module=controller
1766577184.664,message_sent,"topic=safe_action, sender=shield"
1766577184.664,module_execution,module=shield
1766577184.664,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.664,module_execution,module=thermostat_env
1766577184.664,message_sent,"topic=raw_temp, sender=sensor"
1766577184.664,module_execution,module=sensor
1766577184.664,message_sent,"topic=state, sender=estimator"
1766577184.664,module_execution,module=estimator
1766577184.664,message_sent,"topic=raw_action, sender=controller"
1766577184.664,module_execution,module=controller
1766577184.664,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766577184.664,message_sent,"topic=safe_action, sender=shield"
1766577184.664,module_execution,module=shield
1766577184.664,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.664,module_execution,module=thermostat_env
1766577184.664,message_sent,"topic=raw_temp, sender=sensor"
1766577184.664,module_execution,module=sensor
1766577184.664,message_sent,"topic=state, sender=estimator"
1766577184.664,module_execution,module=estimator
1766577184.664,message_sent,"topic=raw_action, sender=controller"
1766577184.664,module_execution,module=controller
1766577184.664,message_sent,"topic=safe_action, sender=shield"
1766577184.664,module_execution,module=shield
1766577184.664,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.664,module_execution,module=thermostat_env
1766577184.664,message_sent,"topic=raw_temp, sender=sensor"
1766577184.664,module_execution,module=sensor
1766577184.664,message_sent,"topic=state, sender=estimator"
1766577184.664,module_execution,module=estimator
1766577184.664,message_sent,"topic=raw_action, sender=controller"
1766577184.664,module_execution,module=controller
1766577184.664,message_sent,"topic=safe_action, sender=shield"
1766577184.664,module_execution,module=shield
1766577184.664,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.664,module_execution,module=thermostat_env
1766577184.664,message_sent,"topic=raw_temp, sender=sensor"
1766577184.664,module_execution,module=sensor
1766577184.664,message_sent,"topic=state, sender=estimator"
1766577184.664,module_execution,module=estimator
1766577184.664,message_sent,"topic=raw_action, sender=controller"
1766577184.664,module_execution,module=controller
1766577184.664,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766577184.664,message_sent,"topic=safe_action, sender=shield"
1766577184.664,module_execution,module=shield
1766577184.664,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.664,module_execution,module=thermostat_env
1766577184.664,message_sent,"topic=raw_temp, sender=sensor"
1766577184.664,module_execution,module=sensor
1766577184.664,message_sent,"topic=state, sender=estimator"
1766577184.664,module_execution,module=estimator
1766577184.664,message_sent,"topic=raw_action, sender=controller"
1766577184.664,module_execution,module=controller
1766577184.664,message_sent,"topic=safe_action, sender=shield"
1766577184.664,module_execution,module=shield
1766577184.664,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.664,module_execution,module=thermostat_env
1766577184.664,message_sent,"topic=raw_temp, sender=sensor"
1766577184.664,module_execution,module=sensor
1766577184.664,message_sent,"topic=state, sender=estimator"
1766577184.664,module_execution,module=estimator
1766577184.664,message_sent,"topic=raw_action, sender=controller"
1766577184.664,module_execution,module=controller
1766577184.664,message_sent,"topic=safe_action, sender=shield"
1766577184.664,module_execution,module=shield
1766577184.664,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.664,module_execution,module=thermostat_env
1766577184.664,message_sent,"topic=raw_temp, sender=sensor"
1766577184.664,module_execution,module=sensor
1766577184.664,message_sent,"topic=state, sender=estimator"
1766577184.664,module_execution,module=estimator
1766577184.664,message_sent,"topic=raw_action, sender=controller"
1766577184.664,module_execution,module=controller
1766577184.664,message_sent,"topic=safe_action, sender=shield"
1766577184.664,module_execution,module=shield
1766577184.664,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.664,module_execution,module=thermostat_env
1766577184.664,message_sent,"topic=raw_temp, sender=sensor"
1766577184.664,module_execution,module=sensor
1766577184.664,message_sent,"topic=state, sender=estimator"
1766577184.664,module_execution,module=estimator
1766577184.664,message_sent,"topic=raw_action, sender=controller"
1766577184.664,module_execution,module=controller
1766577184.664,message_sent,"topic=safe_action, sender=shield"
1766577184.664,module_execution,module=shield
1766577184.664,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.664,module_execution,module=thermostat_env
1766577184.665,message_sent,"topic=raw_temp, sender=sensor"
1766577184.665,module_execution,module=sensor
1766577184.665,message_sent,"topic=state, sender=estimator"
1766577184.665,module_execution,module=estimator
1766577184.665,message_sent,"topic=raw_action, sender=controller"
1766577184.665,module_execution,module=controller
1766577184.665,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766577184.665,message_sent,"topic=safe_action, sender=shield"
1766577184.665,module_execution,module=shield
1766577184.665,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.665,module_execution,module=thermostat_env
1766577184.665,message_sent,"topic=raw_temp, sender=sensor"
1766577184.665,module_execution,module=sensor
1766577184.665,message_sent,"topic=state, sender=estimator"
1766577184.665,module_execution,module=estimator
1766577184.665,message_sent,"topic=raw_action, sender=controller"
1766577184.665,module_execution,module=controller
1766577184.665,message_sent,"topic=safe_action, sender=shield"
1766577184.665,module_execution,module=shield
1766577184.665,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.665,module_execution,module=thermostat_env
1766577184.665,message_sent,"topic=raw_temp, sender=sensor"
1766577184.665,module_execution,module=sensor
1766577184.665,message_sent,"topic=state, sender=estimator"
1766577184.665,module_execution,module=estimator
1766577184.665,message_sent,"topic=raw_action, sender=controller"
1766577184.665,module_execution,module=controller
1766577184.665,message_sent,"topic=safe_action, sender=shield"
1766577184.665,module_execution,module=shield
1766577184.665,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.665,module_execution,module=thermostat_env
1766577184.665,message_sent,"topic=raw_temp, sender=sensor"
1766577184.665,module_execution,module=sensor
1766577184.665,message_sent,"topic=state, sender=estimator"
1766577184.665,module_execution,module=estimator
1766577184.665,message_sent,"topic=raw_action, sender=controller"
1766577184.665,module_execution,module=controller
1766577184.665,message_sent,"topic=safe_action, sender=shield"
1766577184.665,module_execution,module=shield
1766577184.665,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.665,module_execution,module=thermostat_env
1766577184.665,message_sent,"topic=raw_temp, sender=sensor"
1766577184.665,module_execution,module=sensor
1766577184.665,message_sent,"topic=state, sender=estimator"
1766577184.665,module_execution,module=estimator
1766577184.665,message_sent,"topic=raw_action, sender=controller"
1766577184.665,module_execution,module=controller
1766577184.665,message_sent,"topic=safe_action, sender=shield"
1766577184.665,module_execution,module=shield
1766577184.665,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.665,module_execution,module=thermostat_env
1766577184.665,message_sent,"topic=raw_temp, sender=sensor"
1766577184.665,module_execution,module=sensor
1766577184.665,message_sent,"topic=state, sender=estimator"
1766577184.665,module_execution,module=estimator
1766577184.665,message_sent,"topic=raw_action, sender=controller"
1766577184.665,module_execution,module=controller
1766577184.665,message_sent,"topic=safe_action, sender=shield"
1766577184.665,module_execution,module=shield
1766577184.665,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.665,module_execution,module=thermostat_env
1766577184.665,message_sent,"topic=raw_temp, sender=sensor"
1766577184.665,module_execution,module=sensor
1766577184.665,message_sent,"topic=state, sender=estimator"
1766577184.665,module_execution,module=estimator
1766577184.665,message_sent,"topic=raw_action, sender=controller"
1766577184.665,module_execution,module=controller
1766577184.665,message_sent,"topic=safe_action, sender=shield"
1766577184.665,module_execution,module=shield
1766577184.665,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.665,module_execution,module=thermostat_env
1766577184.665,message_sent,"topic=raw_temp, sender=sensor"
1766577184.665,module_execution,module=sensor
1766577184.665,message_sent,"topic=state, sender=estimator"
1766577184.665,module_execution,module=estimator
1766577184.665,message_sent,"topic=raw_action, sender=controller"
1766577184.665,module_execution,module=controller
1766577184.665,message_sent,"topic=safe_action, sender=shield"
1766577184.665,module_execution,module=shield
1766577184.665,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.665,module_execution,module=thermostat_env
1766577184.665,message_sent,"topic=raw_temp, sender=sensor"
1766577184.665,module_execution,module=sensor
1766577184.665,message_sent,"topic=state, sender=estimator"
1766577184.665,module_execution,module=estimator
1766577184.665,message_sent,"topic=raw_action, sender=controller"
1766577184.665,module_execution,module=controller
1766577184.665,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766577184.665,message_sent,"topic=safe_action, sender=shield"
1766577184.665,module_execution,module=shield
1766577184.665,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.665,module_execution,module=thermostat_env
1766577184.665,message_sent,"topic=raw_temp, sender=sensor"
1766577184.665,module_execution,module=sensor
1766577184.665,message_sent,"topic=state, sender=estimator"
1766577184.665,module_execution,module=estimator
1766577184.665,message_sent,"topic=raw_action, sender=controller"
1766577184.665,module_execution,module=controller
1766577184.665,message_sent,"topic=safe_action, sender=shield"
1766577184.665,module_execution,module=shield
1766577184.665,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.665,module_execution,module=thermostat_env
1766577184.665,message_sent,"topic=raw_temp, sender=sensor"
1766577184.665,module_execution,module=sensor
1766577184.665,message_sent,"topic=state, sender=estimator"
1766577184.665,module_execution,module=estimator
1766577184.665,message_sent,"topic=raw_action, sender=controller"
1766577184.665,module_execution,module=controller
1766577184.665,message_sent,"topic=safe_action, sender=shield"
1766577184.665,module_execution,module=shield
1766577184.666,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.666,module_execution,module=thermostat_env
1766577184.666,message_sent,"topic=raw_temp, sender=sensor"
1766577184.666,module_execution,module=sensor
1766577184.666,message_sent,"topic=state, sender=estimator"
1766577184.666,module_execution,module=estimator
1766577184.666,message_sent,"topic=raw_action, sender=controller"
1766577184.666,module_execution,module=controller
1766577184.666,message_sent,"topic=safe_action, sender=shield"
1766577184.666,module_execution,module=shield
1766577184.666,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.666,module_execution,module=thermostat_env
1766577184.666,message_sent,"topic=raw_temp, sender=sensor"
1766577184.666,module_execution,module=sensor
1766577184.666,message_sent,"topic=state, sender=estimator"
1766577184.666,module_execution,module=estimator
1766577184.666,message_sent,"topic=raw_action, sender=controller"
1766577184.666,module_execution,module=controller
1766577184.666,message_sent,"topic=safe_action, sender=shield"
1766577184.666,module_execution,module=shield
1766577184.666,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.666,module_execution,module=thermostat_env
1766577184.666,message_sent,"topic=raw_temp, sender=sensor"
1766577184.666,module_execution,module=sensor
1766577184.666,message_sent,"topic=state, sender=estimator"
1766577184.666,module_execution,module=estimator
1766577184.666,message_sent,"topic=raw_action, sender=controller"
1766577184.666,module_execution,module=controller
1766577184.666,message_sent,"topic=safe_action, sender=shield"
1766577184.666,module_execution,module=shield
1766577184.666,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.666,module_execution,module=thermostat_env
1766577184.666,message_sent,"topic=raw_temp, sender=sensor"
1766577184.666,module_execution,module=sensor
1766577184.666,message_sent,"topic=state, sender=estimator"
1766577184.666,module_execution,module=estimator
1766577184.666,message_sent,"topic=raw_action, sender=controller"
1766577184.666,module_execution,module=controller
1766577184.666,message_sent,"topic=safe_action, sender=shield"
1766577184.666,module_execution,module=shield
1766577184.666,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.666,module_execution,module=thermostat_env
1766577184.666,message_sent,"topic=raw_temp, sender=sensor"
1766577184.666,module_execution,module=sensor
1766577184.666,message_sent,"topic=state, sender=estimator"
1766577184.666,module_execution,module=estimator
1766577184.666,message_sent,"topic=raw_action, sender=controller"
1766577184.666,module_execution,module=controller
1766577184.666,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766577184.666,message_sent,"topic=safe_action, sender=shield"
1766577184.666,module_execution,module=shield
1766577184.666,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.666,module_execution,module=thermostat_env
1766577184.666,message_sent,"topic=raw_temp, sender=sensor"
1766577184.666,module_execution,module=sensor
1766577184.666,message_sent,"topic=state, sender=estimator"
1766577184.666,module_execution,module=estimator
1766577184.666,message_sent,"topic=raw_action, sender=controller"
1766577184.666,module_execution,module=controller
1766577184.666,message_sent,"topic=safe_action, sender=shield"
1766577184.666,module_execution,module=shield
1766577184.666,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.666,module_execution,module=thermostat_env
1766577184.666,message_sent,"topic=raw_temp, sender=sensor"
1766577184.666,module_execution,module=sensor
1766577184.666,message_sent,"topic=state, sender=estimator"
1766577184.666,module_execution,module=estimator
1766577184.666,message_sent,"topic=raw_action, sender=controller"
1766577184.666,module_execution,module=controller
1766577184.666,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766577184.666,message_sent,"topic=safe_action, sender=shield"
1766577184.666,module_execution,module=shield
1766577184.666,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.666,module_execution,module=thermostat_env
1766577184.666,message_sent,"topic=raw_temp, sender=sensor"
1766577184.666,module_execution,module=sensor
1766577184.666,message_sent,"topic=state, sender=estimator"
1766577184.666,module_execution,module=estimator
1766577184.666,message_sent,"topic=raw_action, sender=controller"
1766577184.666,module_execution,module=controller
1766577184.666,message_sent,"topic=safe_action, sender=shield"
1766577184.666,module_execution,module=shield
1766577184.666,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.666,module_execution,module=thermostat_env
1766577184.666,message_sent,"topic=raw_temp, sender=sensor"
1766577184.666,module_execution,module=sensor
1766577184.666,message_sent,"topic=state, sender=estimator"
1766577184.666,module_execution,module=estimator
1766577184.666,message_sent,"topic=raw_action, sender=controller"
1766577184.666,module_execution,module=controller
1766577184.666,message_sent,"topic=safe_action, sender=shield"
1766577184.666,module_execution,module=shield
1766577184.666,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.666,module_execution,module=thermostat_env
1766577184.666,message_sent,"topic=raw_temp, sender=sensor"
1766577184.666,module_execution,module=sensor
1766577184.666,message_sent,"topic=state, sender=estimator"
1766577184.666,module_execution,module=estimator
1766577184.666,message_sent,"topic=raw_action, sender=controller"
1766577184.666,module_execution,module=controller
1766577184.666,message_sent,"topic=safe_action, sender=shield"
1766577184.666,module_execution,module=shield
1766577184.666,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.666,module_execution,module=thermostat_env
1766577184.666,message_sent,"topic=raw_temp, sender=sensor"
1766577184.666,module_execution,module=sensor
1766577184.666,message_sent,"topic=state, sender=estimator"
1766577184.666,module_execution,module=estimator
1766577184.666,message_sent,"topic=raw_action, sender=controller"
1766577184.666,module_execution,module=controller
1766577184.666,message_sent,"topic=safe_action, sender=shield"
1766577184.666,module_execution,module=shield
1766577184.666,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.666,module_execution,module=thermostat_env
1766577184.666,message_sent,"topic=raw_temp, sender=sensor"
1766577184.666,module_execution,module=sensor
1766577184.667,message_sent,"topic=state, sender=estimator"
1766577184.667,module_execution,module=estimator
1766577184.667,message_sent,"topic=raw_action, sender=controller"
1766577184.667,module_execution,module=controller
1766577184.667,message_sent,"topic=safe_action, sender=shield"
1766577184.667,module_execution,module=shield
1766577184.667,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.667,module_execution,module=thermostat_env
1766577184.667,message_sent,"topic=raw_temp, sender=sensor"
1766577184.667,module_execution,module=sensor
1766577184.667,message_sent,"topic=state, sender=estimator"
1766577184.667,module_execution,module=estimator
1766577184.667,message_sent,"topic=raw_action, sender=controller"
1766577184.667,module_execution,module=controller
1766577184.667,message_sent,"topic=safe_action, sender=shield"
1766577184.667,module_execution,module=shield
1766577184.667,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.667,module_execution,module=thermostat_env
1766577184.667,message_sent,"topic=raw_temp, sender=sensor"
1766577184.667,module_execution,module=sensor
1766577184.667,message_sent,"topic=state, sender=estimator"
1766577184.667,module_execution,module=estimator
1766577184.667,message_sent,"topic=raw_action, sender=controller"
1766577184.667,module_execution,module=controller
1766577184.667,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766577184.667,message_sent,"topic=safe_action, sender=shield"
1766577184.667,module_execution,module=shield
1766577184.667,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.667,module_execution,module=thermostat_env
1766577184.667,message_sent,"topic=raw_temp, sender=sensor"
1766577184.667,module_execution,module=sensor
1766577184.667,message_sent,"topic=state, sender=estimator"
1766577184.667,module_execution,module=estimator
1766577184.667,message_sent,"topic=raw_action, sender=controller"
1766577184.667,module_execution,module=controller
1766577184.667,message_sent,"topic=safe_action, sender=shield"
1766577184.667,module_execution,module=shield
1766577184.667,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.667,module_execution,module=thermostat_env
1766577184.667,message_sent,"topic=raw_temp, sender=sensor"
1766577184.667,module_execution,module=sensor
1766577184.667,message_sent,"topic=state, sender=estimator"
1766577184.667,module_execution,module=estimator
1766577184.667,message_sent,"topic=raw_action, sender=controller"
1766577184.667,module_execution,module=controller
1766577184.667,message_sent,"topic=safe_action, sender=shield"
1766577184.667,module_execution,module=shield
1766577184.667,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.667,module_execution,module=thermostat_env
1766577184.667,message_sent,"topic=raw_temp, sender=sensor"
1766577184.667,module_execution,module=sensor
1766577184.667,message_sent,"topic=state, sender=estimator"
1766577184.667,module_execution,module=estimator
1766577184.667,message_sent,"topic=raw_action, sender=controller"
1766577184.667,module_execution,module=controller
1766577184.667,message_sent,"topic=safe_action, sender=shield"
1766577184.667,module_execution,module=shield
1766577184.667,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.667,module_execution,module=thermostat_env
1766577184.667,message_sent,"topic=raw_temp, sender=sensor"
1766577184.667,module_execution,module=sensor
1766577184.667,message_sent,"topic=state, sender=estimator"
1766577184.667,module_execution,module=estimator
1766577184.667,message_sent,"topic=raw_action, sender=controller"
1766577184.667,module_execution,module=controller
1766577184.667,message_sent,"topic=safe_action, sender=shield"
1766577184.667,module_execution,module=shield
1766577184.667,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.667,module_execution,module=thermostat_env
1766577184.667,message_sent,"topic=raw_temp, sender=sensor"
1766577184.667,module_execution,module=sensor
1766577184.667,message_sent,"topic=state, sender=estimator"
1766577184.667,module_execution,module=estimator
1766577184.667,message_sent,"topic=raw_action, sender=controller"
1766577184.667,module_execution,module=controller
1766577184.667,message_sent,"topic=safe_action, sender=shield"
1766577184.667,module_execution,module=shield
1766577184.667,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.667,module_execution,module=thermostat_env
1766577184.667,message_sent,"topic=raw_temp, sender=sensor"
1766577184.667,module_execution,module=sensor
1766577184.667,message_sent,"topic=state, sender=estimator"
1766577184.667,module_execution,module=estimator
1766577184.667,message_sent,"topic=raw_action, sender=controller"
1766577184.667,module_execution,module=controller
1766577184.667,message_sent,"topic=safe_action, sender=shield"
1766577184.667,module_execution,module=shield
1766577184.667,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.667,module_execution,module=thermostat_env
1766577184.667,message_sent,"topic=raw_temp, sender=sensor"
1766577184.667,module_execution,module=sensor
1766577184.667,message_sent,"topic=state, sender=estimator"
1766577184.667,module_execution,module=estimator
1766577184.667,message_sent,"topic=raw_action, sender=controller"
1766577184.667,module_execution,module=controller
1766577184.667,message_sent,"topic=safe_action, sender=shield"
1766577184.667,module_execution,module=shield
1766577184.667,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.667,module_execution,module=thermostat_env
1766577184.667,message_sent,"topic=raw_temp, sender=sensor"
1766577184.667,module_execution,module=sensor
1766577184.667,message_sent,"topic=state, sender=estimator"
1766577184.667,module_execution,module=estimator
1766577184.667,message_sent,"topic=raw_action, sender=controller"
1766577184.667,module_execution,module=controller
1766577184.667,message_sent,"topic=safe_action, sender=shield"
1766577184.667,module_execution,module=shield
1766577184.667,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.667,module_execution,module=thermostat_env
1766577184.667,message_sent,"topic=raw_temp, sender=sensor"
1766577184.667,module_execution,module=sensor
1766577184.667,message_sent,"topic=state, sender=estimator"
1766577184.667,module_execution,module=estimator
1766577184.667,message_sent,"topic=raw_action, sender=controller"
1766577184.667,module_execution,module=controller
1766577184.668,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766577184.668,message_sent,"topic=safe_action, sender=shield"
1766577184.668,module_execution,module=shield
1766577184.668,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.668,module_execution,module=thermostat_env
1766577184.668,message_sent,"topic=raw_temp, sender=sensor"
1766577184.668,module_execution,module=sensor
1766577184.668,message_sent,"topic=state, sender=estimator"
1766577184.668,module_execution,module=estimator
1766577184.668,message_sent,"topic=raw_action, sender=controller"
1766577184.668,module_execution,module=controller
1766577184.668,message_sent,"topic=safe_action, sender=shield"
1766577184.668,module_execution,module=shield
1766577184.668,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.668,module_execution,module=thermostat_env
1766577184.668,message_sent,"topic=raw_temp, sender=sensor"
1766577184.668,module_execution,module=sensor
1766577184.668,message_sent,"topic=state, sender=estimator"
1766577184.668,module_execution,module=estimator
1766577184.668,message_sent,"topic=raw_action, sender=controller"
1766577184.668,module_execution,module=controller
1766577184.668,message_sent,"topic=safe_action, sender=shield"
1766577184.668,module_execution,module=shield
1766577184.668,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.668,module_execution,module=thermostat_env
1766577184.668,message_sent,"topic=raw_temp, sender=sensor"
1766577184.668,module_execution,module=sensor
1766577184.668,message_sent,"topic=state, sender=estimator"
1766577184.668,module_execution,module=estimator
1766577184.668,message_sent,"topic=raw_action, sender=controller"
1766577184.668,module_execution,module=controller
1766577184.668,message_sent,"topic=safe_action, sender=shield"
1766577184.668,module_execution,module=shield
1766577184.668,message_sent,"topic=true_temp, sender=thermostat_env"
1766577184.668,module_execution,module=thermostat_env
