timestamp,event_type,details
1766577121.252,module_execution,module=thermostat_env
1766577121.252,message_sent,"topic=raw_action, sender=controller"
1766577121.252,module_execution,module=controller
1766577121.453,message_sent,"topic=raw_temp, sender=sensor"
1766577121.453,module_execution,module=sensor
1766577121.453,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766577121.453,message_sent,"topic=state, sender=estimator"
1766577121.453,module_execution,module=estimator
1766577121.453,message_sent,"topic=safe_action, sender=shield"
1766577121.453,module_execution,module=shield
1766577121.658,message_sent,"topic=state, sender=estimator"
1766577121.658,module_execution,module=estimator
1766577121.658,message_sent,"topic=raw_action, sender=controller"
1766577121.658,module_execution,module=controller
1766577121.658,message_sent,"topic=safe_action, sender=shield"
1766577121.658,module_execution,module=shield
1766577121.659,message_sent,"topic=true_temp, sender=thermostat_env"
1766577121.659,module_execution,module=thermostat_env
1766577121.659,message_sent,"topic=raw_temp, sender=sensor"
1766577121.659,module_execution,module=sensor
1766577121.863,message_sent,"topic=raw_temp, sender=sensor"
1766577121.863,module_execution,module=sensor
1766577121.863,message_sent,"topic=state, sender=estimator"
1766577121.863,module_execution,module=estimator
1766577121.863,message_sent,"topic=safe_action, sender=shield"
1766577121.863,module_execution,module=shield
1766577121.863,message_sent,"topic=true_temp, sender=thermostat_env"
1766577121.863,module_execution,module=thermostat_env
1766577121.863,message_sent,"topic=raw_action, sender=controller"
1766577121.863,module_execution,module=controller
1766577122.065,message_sent,"topic=raw_temp, sender=sensor"
1766577122.065,module_execution,module=sensor
1766577122.065,message_sent,"topic=state, sender=estimator"
1766577122.065,module_execution,module=estimator
1766577122.065,message_sent,"topic=safe_action, sender=shield"
1766577122.065,module_execution,module=shield
1766577122.065,message_sent,"topic=true_temp, sender=thermostat_env"
1766577122.065,module_execution,module=thermostat_env
1766577122.065,message_sent,"topic=raw_action, sender=controller"
1766577122.065,module_execution,module=controller
1766577122.267,message_sent,"topic=state, sender=estimator"
1766577122.267,module_execution,module=estimator
1766577122.267,message_sent,"topic=safe_action, sender=shield"
1766577122.267,module_execution,module=shield
1766577122.268,message_sent,"topic=true_temp, sender=thermostat_env"
1766577122.268,module_execution,module=thermostat_env
1766577122.268,message_sent,"topic=raw_action, sender=controller"
1766577122.268,module_execution,module=controller
1766577122.268,message_sent,"topic=raw_temp, sender=sensor"
1766577122.268,module_execution,module=sensor
1766577122.473,message_sent,"topic=raw_temp, sender=sensor"
1766577122.473,module_execution,module=sensor
1766577122.473,message_sent,"topic=state, sender=estimator"
1766577122.473,module_execution,module=estimator
1766577122.473,message_sent,"topic=true_temp, sender=thermostat_env"
1766577122.473,module_execution,module=thermostat_env
1766577122.473,message_sent,"topic=safe_action, sender=shield"
1766577122.473,module_execution,module=shield
1766577122.473,message_sent,"topic=raw_action, sender=controller"
1766577122.473,module_execution,module=controller
1766577122.677,message_sent,"topic=raw_action, sender=controller"
1766577122.677,module_execution,module=controller
1766577122.677,message_sent,"topic=safe_action, sender=shield"
1766577122.677,module_execution,module=shield
1766577122.678,message_sent,"topic=raw_temp, sender=sensor"
1766577122.678,module_execution,module=sensor
1766577122.678,message_sent,"topic=true_temp, sender=thermostat_env"
1766577122.678,module_execution,module=thermostat_env
1766577122.678,message_sent,"topic=state, sender=estimator"
1766577122.678,module_execution,module=estimator
1766577122.882,message_sent,"topic=state, sender=estimator"
1766577122.882,module_execution,module=estimator
1766577122.883,message_sent,"topic=true_temp, sender=thermostat_env"
1766577122.883,module_execution,module=thermostat_env
1766577122.883,message_sent,"topic=safe_action, sender=shield"
1766577122.883,module_execution,module=shield
1766577122.883,message_sent,"topic=raw_action, sender=controller"
1766577122.883,module_execution,module=controller
1766577122.883,message_sent,"topic=raw_temp, sender=sensor"
1766577122.883,module_execution,module=sensor
1766577123.088,message_sent,"topic=raw_temp, sender=sensor"
1766577123.088,module_execution,module=sensor
1766577123.088,message_sent,"topic=state, sender=estimator"
1766577123.088,module_execution,module=estimator
1766577123.088,shield_override,"module=shield, raw_delta=10.0, safe_delta=5.0"
1766577123.088,message_sent,"topic=safe_action, sender=shield"
1766577123.088,module_execution,module=shield
1766577123.088,message_sent,"topic=true_temp, sender=thermostat_env"
1766577123.088,module_execution,module=thermostat_env
1766577123.088,message_sent,"topic=raw_action, sender=controller"
1766577123.088,module_execution,module=controller
1766577123.256,runtime_stopped,
